,date,dewpoint,et_loss,ndvi,precipitation,radiation,sca,dd,temp,runoff
147,2012-09-30,270.12546158662,0.0241718323116752,0.160107521345242,2.628826401155532,6474.405080240779,12057.9435994707,0.0,263.14652924140665,0.3599244380028281
148,2012-10-31,257.89562725832565,0.0440939204777005,0.1366282101826221,0.1398068514521262,5390.174597881049,27928.75679889039,0.0,267.39525611910034,0.1588497243923306
149,2012-11-30,252.18581335208748,0.0223614226819582,0.1130780709953125,0.0934030553115599,3530.974551124715,31815.812608865726,0.0,272.04669008650137,0.1000741394211912
150,2012-12-31,248.3504475998277,0.0207307388065359,0.371059691849492,0.2841738242643493,1490.2536846182002,31389.038474448906,5.0731615611904886,278.0731615611905,0.0606431044614514
151,2013-01-31,244.65851371468457,0.0253614885183465,0.332134281727526,0.115770986979062,1565.6030160756056,39090.08779327089,7.061251837804605,280.0612518378046,0.0431789662216004
152,2013-02-28,250.56297830427636,0.0223100608049453,0.4375356333145314,1.1363748728580705,1478.362505181664,26262.070245504725,1.5156723120468882,274.5156723120469,0.0650394444140578
153,2013-03-31,253.90423220738583,0.0988024396837156,0.5117162795070206,0.6122735160900797,2482.616811490828,44684.04123545196,0.0,264.34009711001295,0.0879847076775119
154,2013-04-30,259.5715641461976,0.117801039698422,0.5038299909507085,0.8337039645201818,3304.39880223299,32453.087367149776,0.0,258.8207631942314,0.157247155551737
155,2013-05-31,263.103089291553,0.0871379871489479,0.3320453708842124,0.8792624502317772,4439.621733021648,38828.60921365224,0.0,253.9332645338745,0.6629014430915581
156,2013-06-30,268.18240828160447,0.0597226266615792,0.2421560811957422,1.9063324211922856,6628.61511190327,36008.470203541816,0.0,250.4477118146194,2.5348533303814693
157,2013-07-31,273.0912417086918,0.0215284019507931,0.1796637126766909,2.0006549178202175,8834.606590857848,17107.43090495986,0.0,255.30927534164607,1.6740972923165265
158,2013-08-31,275.5753872077418,0.0042320242590779,0.1835119060975198,3.420563116417102,8043.120219621227,8900.394835712394,0.0,259.3417672906072,0.6735776293989709
159,2013-09-30,267.76156667547747,0.0471051021115146,0.1678978909498746,1.1135910065412928,8086.698721428471,16679.457643523798,0.0,263.4211377351032,0.2083216018058146
160,2013-10-31,260.52593344490606,0.0614082946802996,0.1678964914641879,0.3440797070573034,6036.386174144613,20894.38480316019,0.0,267.6521114836739,0.1357154438454467
161,2013-11-30,250.4526990541905,0.0224533377641055,0.1326612883958035,0.133200974931875,2782.5595136316347,37787.99972696367,0.838231455368259,273.83823145536826,0.0850933638613489
162,2013-12-31,249.32914316269495,0.0101250980897275,0.1052744236341403,0.0824323537584885,2291.381494746672,21733.43778645753,6.113272742565357,279.11327274256536,0.0601894964068021
163,2014-01-31,247.2058518241286,0.0448143474004568,0.3945293948045507,0.0838911674044819,1788.5293813436294,32368.436137672827,6.965205584134765,279.96520558413476,0.0388989315245505
164,2014-02-28,249.6333026927398,0.0302569462842062,0.4180402453550762,0.3116071672916605,1595.676450704265,24713.285756277335,2.452406634762326,275.4524066347623,0.0313880115714677
165,2014-03-31,255.3438670876957,0.061858432435983,0.4765357727081222,1.3948596994239373,2122.5961339450855,28822.5561696204,0.0,268.75307340282666,0.0845777258311672
166,2014-04-30,258.1343944363436,0.0960488849088306,0.472722336909581,0.553471370894124,2892.9922525721604,39314.90724247249,0.0,256.79708613428295,0.1178738375937309
167,2014-05-31,264.21366092010715,0.0694608937570575,0.2733983636417679,1.0300284847500791,4800.566273529589,33884.02649845149,0.0,254.56356719659465,0.9898466195984906
168,2014-06-30,267.62750439078656,0.0572713723464817,0.2109129937655258,0.5407363429748242,7083.695827666577,34525.83246736814,0.0,252.5104915093392,2.2462363653718733
169,2014-07-31,273.0951337776321,0.0169344113706044,0.1523133862930598,1.6832485489489617,9001.459441762034,17688.79756613097,0.0,254.17879304654463,1.460724628639443
170,2014-08-31,271.59052962651754,0.0351099533277432,0.1913365963138938,1.2386778359632824,8885.129180533711,11754.791386318604,0.0,259.1275517637214,0.3413842883666101
171,2014-09-30,268.3435636388606,0.0390705774187747,0.1757114696286691,3.097928121264686,6912.330886063248,22917.953618483676,0.0,262.4172106266256,0.3571605573706768
172,2014-10-31,260.38782502441484,0.0327525178625046,0.128808985737959,0.6077949908128921,5211.565737301594,21272.479731157702,0.0,268.20717411784705,0.1664582472076822
173,2014-11-30,251.27684198600147,0.023318660156829,0.1561173338972026,0.1867051094618939,2476.290185025487,34365.96524566661,0.08143192416252987,273.08143192416253,0.0954306425627538
174,2014-12-31,247.49579440472905,0.0235984808003188,0.1992656249136621,0.0276271452147984,1961.4436877514568,28171.54774875952,5.953771181045681,278.9537711810457,0.066401516588062
175,2015-01-31,247.21963116360837,0.0314821151274355,0.3242044032930119,0.1247521723632326,1720.55782184858,30135.473227130355,5.5096994676411555,278.50969946764116,0.0489953527431325
176,2015-02-28,251.80716329093255,0.021992441966879,0.4091576010610672,1.100290072948493,1515.4644036267348,25484.72520249835,0.7631587153167061,273.7631587153167,0.0566040103229741
177,2015-03-31,254.90410048486768,0.0730845791001759,0.4843555534983417,1.322937510975713,2251.9855753778056,32140.16132766356,0.0,266.1253611427372,0.0895160691137969
